,id,title,area,interpretability,doi
229,663,Rethinking the Role of Scale for In-Context Learning: An Interpretability-based Case Study at 66 Billion Scale,Posters,,10.18653/v1/2023.acl-long.660
230,664,Causal interventions expose implicit situation models for commonsense language understanding,Virtual Poster,,10.18653/v1/2023.findings-acl.839
231,676,Analyzing Transformers in Embedding Space,Posters,,10.18653/v1/2023.acl-long.893
232,677,Can NLI Provide Proper Indirect Supervision for Low-resource Biomedical Relation Extraction?,Information Extraction,False,10.18653/v1/2023.acl-long.138
233,679,DOC: Improving Long Story Coherence With Detailed Outline Control,Posters,,10.18653/v1/2023.acl-long.190
234,680,Prefix Propagation: Parameter-Efficient Tuning for Long Sequences,Posters,,10.18653/v1/2023.acl-short.120
235,683,"Trillion Dollar Words: A New Financial Dataset, Task & Market Analysis",Posters,,10.18653/v1/2023.acl-long.368
236,692,Rogue Scores,Posters,,10.18653/v1/2023.acl-long.107
237,693,Towards Zero-Shot Multilingual Transfer for Code-Switched Responses,Multilingualism and Cross-Lingual NLP,False,10.18653/v1/2023.acl-long.417
238,698,The Web Can Be Your Oyster for Improving Language Models,,,10.18653/v1/2023.findings-acl.46
239,701,USSA: A Unified Table Filling Scheme for Structured Sentiment Analysis,Virtual Poster,,10.18653/v1/2023.acl-long.802
240,703,Towards Boosting the Open-Domain Chatbot with Human Feedback,Dialogue and Interactive Systems,False,10.18653/v1/2023.acl-long.224
241,705,Leveraging Explicit Procedural Instructions for Data-Efficient Action Prediction,Findings Spotlights I,,10.18653/v1/2023.findings-acl.182
242,706,Improving Empathetic Dialogue Generation by Dynamically Infusing Commonsense Knowledge,,,10.18653/v1/2023.findings-acl.498
243,707,PropSegmEnt: A Large-Scale Corpus for Proposition-Level Segmentation and Entailment Recognition,Findings Spotlights I,,10.18653/v1/2023.findings-acl.565
244,710,Improving Knowledge Graph Completion with Generative Hard Negative Mining,,,10.18653/v1/2023.findings-acl.362
245,711,Constructing Code-mixed Universal Dependency Forest for Unbiased Cross-lingual Relation Extraction,,,10.18653/v1/2023.findings-acl.599
246,712,ConvGQR: Generative Query Reformulation for Conversational Search,Information Retrieval and Text Mining,False,10.18653/v1/2023.acl-long.274
247,713,mPMR: A Multilingual Pre-trained Machine Reader at Scale,Posters,,10.18653/v1/2023.acl-short.131
248,718,Trading Syntax Trees for Wordpieces: Target-oriented Opinion Words Extraction with Wordpieces and Aspect Enhancement,Posters,,10.18653/v1/2023.acl-short.86
249,720,A New Dataset and Empirical Study for Sentence Simplification in Chinese,Virtual Poster,,10.18653/v1/2023.acl-long.462
250,726,Multimedia Generative Script Learning for Task Planning,Findings Spotlights II,,10.18653/v1/2023.findings-acl.63
251,728,NLPositionality: Characterizing Design Biases of Datasets and Models,Ethics and NLP,False,10.18653/v1/2023.acl-long.505
252,731,AugESC: Dialogue Augmentation with Large Language Models for Emotional Support Conversation,,,10.18653/v1/2023.findings-acl.99
253,735,Click: Controllable Text Generation with Sequence Likelihood Contrastive Learning,,,10.18653/v1/2023.findings-acl.65
254,736,Revisiting Sample Size Determination in Natural Language Understanding,Virtual Poster,,10.18653/v1/2023.findings-acl.419
255,738,Dipping PLMs Sauce: Bridging Structure and Text for Effective Knowledge Graph Completion via Conditional Soft Prompting,,,10.18653/v1/2023.findings-acl.729
256,739,DiaASQ: A Benchmark of Conversational Aspect-based Sentiment Quadruple Analysis,Virtual Poster,,10.18653/v1/2023.findings-acl.849
257,745,Domain Incremental Lifelong Learning in an Open World,,,10.18653/v1/2023.findings-acl.361
258,747,Long-Tailed Question Answering in an Open World,Virtual Poster,,10.18653/v1/2023.acl-long.351
259,751,Multilingual Sequence-to-Sequence Models for Hebrew NLP,Virtual Poster,,10.18653/v1/2023.findings-acl.487
260,755,Not The End of Story: An Evaluation of ChatGPT-Driven Vulnerability Description Mappings,,,10.18653/v1/2023.findings-acl.229
261,759,More than Classification: A Unified Framework for Event Temporal Relation Extraction,Posters,,10.18653/v1/2023.acl-long.536
262,766,FutureTOD: Teaching Future Knowledge to Pre-trained Language Model for Task-Oriented Dialogue,Posters,,10.18653/v1/2023.acl-long.360
263,773,CASE: Aligning Coarse-to-Fine Cognition and Affection for Empathetic Response Generation,Virtual Poster,,10.18653/v1/2023.acl-long.457
264,778,Evaluating Open-Domain Dialogues in Latent Space with Next Sentence Prediction and Mutual Information,Resources and Evaluation,False,10.18653/v1/2023.acl-long.33
265,784,Structure-Aware Language Model Pretraining Improves Dense Retrieval on Structured Data,Virtual Poster,,10.18653/v1/2023.findings-acl.734
266,786,Visually-augmented pretrained language models for NLP tasks without images,"Language Grounding to Vision, Robotics, and Beyond",False,10.18653/v1/2023.acl-long.833
267,788,Understanding Programs by Exploiting (Fuzzing) Test Cases,Findings Spotlights I,,10.18653/v1/2023.findings-acl.678
268,789,Comparative evaluation of boundary-relaxed annotation for Entity Linking performance,Virtual Poster,,10.18653/v1/2023.acl-long.458
269,790,Large-Scale Correlation Analysis of Automated Metrics for Topic Models,Posters,,10.18653/v1/2023.acl-long.776
270,792,Factual or Contextual? Disentangling Error Types in Entity Description Generation,Discourse and Pragmatics,False,10.18653/v1/2023.acl-long.463
271,795,Farewell to Aimless Large-scale Pretraining: Influential Subset Selection for Language Model,Virtual Poster,,10.18653/v1/2023.findings-acl.35
272,799,LayoutMask: Enhance Text-Layout Interaction in Multi-modal Pre-training for Document Understanding,Virtual Poster,,10.18653/v1/2023.acl-long.847
273,800,Why Can GPT Learn In-Context? Language Models Secretly Perform Gradient Descent as Meta-Optimizers,,,10.18653/v1/2023.findings-acl.247
274,802,TEPrompt: Task Enlightenment Prompt Learning for Implicit Discourse Relation Recognition,,,10.18653/v1/2023.findings-acl.785
275,803,MultiTACRED: A Multilingual Version of the TAC Relation Extraction Dataset,Information Extraction,False,10.18653/v1/2023.acl-long.210
276,807,Bridging the Domain Gaps in Context Representations for $k$-Nearest Neighbor Neural Machine Translation,Virtual Poster,,
277,809,End-to-End Task-Oriented Dialogue Systems Based on Schema,Virtual Poster,,10.18653/v1/2023.findings-acl.645
278,810,Verify-and-Edit: A Knowledge-Enhanced Chain-of-Thought Framework,Posters,,10.18653/v1/2023.acl-long.320
279,813,Multitask Pre-training of Modular Prompt for Chinese Few-Shot Learning,Virtual Poster,,10.18653/v1/2023.acl-long.625
280,819,ORGAN: Observation-Guided Radiology Report Generation via Tree Reasoning,Posters,,10.18653/v1/2023.acl-long.451
281,821,Discriminative Reasoning with Sparse Event Representation for Document-level Event-Event Relation Extraction,Posters,,10.18653/v1/2023.acl-long.897
282,823,Where's the Point? Self-Supervised Multilingual Punctuation-Agnostic Sentence Segmentation,Posters,,
283,824,mOKB6: A Multilingual Open Knowledge Base Completion Benchmark,Posters,,10.18653/v1/2023.acl-short.19
284,829,Structural Contrastive Pretraining for Cross-Lingual Comprehension,,,10.18653/v1/2023.findings-acl.128
285,832,"Detecting and Mitigating Hallucinations in Machine Translation: Model Internal Workings Alone Do Well, Sentence Similarity Even Better",Virtual Poster,,10.18653/v1/2023.acl-long.3
286,833,A Confidence-based Partial Label Learning Model for Crowd-Annotated Named Entity Recognition,,,10.18653/v1/2023.findings-acl.89
287,834,"On ""Scientific Debt"" in NLP: A Case for More Rigour in Language Model Pre-Training Research",Theme: Reality Check,False,
288,835,HyPe: Better Pre-trained Language Model Fine-tuning with Hidden Representation Perturbation,Posters,,10.18653/v1/2023.acl-long.182
289,843,CDA: A Contrastive Data Augmentation Method for Alzheimer's Disease Detection,,,
290,844,Scale-Invariant Infinite Hierarchical Topic Model,Virtual Poster,,10.18653/v1/2023.findings-acl.745
291,845,Decoupling Pseudo Label Disambiguation and Representation Learning for Generalized Intent Discovery,Virtual Poster,,10.18653/v1/2023.acl-long.538
292,851,Improving Contrastive Learning of Sentence Embeddings from AI Feedback,,,10.18653/v1/2023.findings-acl.707
293,854,mCLIP: Multilingual CLIP via Cross-lingual Transfer,Large Language Models,False,10.18653/v1/2023.acl-long.728
294,855,Coarse-to-Fine Contribution Network for Multimodal Summarization,Virtual Poster,,
295,858,Pre-trained Personalized Review Summarization with Effective Salience Estimation,,,10.18653/v1/2023.findings-acl.684
296,860,Towards standardizing Korean Grammatical Error Correction: Datasets and Annotation,Posters,,10.18653/v1/2023.acl-long.371
297,867,BLASER: A Text-Free Speech-to-Speech Translation Evaluation Metric,Posters,,10.18653/v1/2023.acl-long.504
298,868,Preserving Commonsense Knowledge from Pre-trained Language Models via Causal Inference,Large Language Models,False,10.18653/v1/2023.acl-long.509
299,872,Generating Deep Questions with Commonsense Reasoning Ability from the Text by Disentangled Adversarial Inference,Virtual Poster,,10.18653/v1/2023.findings-acl.30
300,882,Fourier Transformer: Fast Long Range Modeling by Removing Sequence Redundancy with FFT Operator,Virtual Poster,,10.18653/v1/2023.findings-acl.570
301,883,Annotating Mentions Alone Enables Efficient Domain Adaptation for Coreference Resolution,Discourse and Pragmatics,False,10.18653/v1/2023.acl-long.588
302,886,Connective Prediction for Implicit Discourse Relation Recognition via Knowledge Distillation,Virtual Poster,,10.18653/v1/2023.acl-long.325
303,887,Rethinking Document-Level Relation Extraction:  A Reality Check,,,
304,892,ML-LMCL: Mutual Learning and Large-Margin Contrastive Learning for Improving ASR Robustness in Spoken Language Understanding,,,10.18653/v1/2023.findings-acl.406
305,895,Incorporating Attribution Importance for Improving Faithfulness Metrics,Interpretability and Analysis of Models for NLP,True,10.18653/v1/2023.acl-long.261
306,896,MMDialog: A Large-scale Multi-turn Dialogue Dataset Towards Multi-modal Open-domain Conversation,Virtual Poster,,10.18653/v1/2023.acl-long.405
307,899,Causes and Cures for Interference in Multilingual Translation,Machine Translation,False,10.18653/v1/2023.acl-long.883
308,905,HonestBait: Forward References for Attractive but Faithful Headline Generation,,,10.18653/v1/2023.findings-acl.296
309,907,Translation-Enhanced Multilingual Text-to-Image Generation,Virtual Poster,,10.18653/v1/2023.acl-long.510
310,908,Cross2StrA: Unpaired Cross-lingual Image Captioning with Cross-lingual Cross-modal Structure-pivoted Alignment,"Language Grounding to Vision, Robotics, and Beyond",False,10.18653/v1/2023.acl-long.146
311,909,ArgU: A Controllable Factual Argument Generator,Posters,,10.18653/v1/2023.acl-long.466
312,910,Ranking-Enhanced Unsupervised Sentence Representation Learning,Virtual Poster,,10.18653/v1/2023.acl-long.879
313,914,"A Simple, Yet Effective Approach to Finding Biases in Code Generation",,,10.18653/v1/2023.findings-acl.718
314,915,A Measure-Theoretic Characterization of Tight Language Models,Posters,,10.18653/v1/2023.acl-long.543
315,921,NollySenti: Leveraging Transfer Learning and Machine Translation for Nigerian Movie Sentiment Classification,Linguistic Diversity,False,10.18653/v1/2023.acl-short.85
316,923,CITADEL: Conditional Token Interaction via Dynamic Lexical Routing for Efficient and Effective Multi-Vector Retrieval,Information Retrieval and Text Mining,False,10.18653/v1/2023.acl-long.663
317,927,An Ordinal Latent Variable Model of Conflict Intensity,Posters,,10.18653/v1/2023.acl-long.265
318,933,MatSci-NLP: Evaluating Scientific Language Models on Materials Science Language Tasks Using Text-to-Schema Modeling,Virtual Poster,,10.18653/v1/2023.acl-long.201
319,938,Mini-Model Adaptation: Efficiently Extending Pretrained Models to New Languages via Aligned Shallow Training,Virtual Poster,,10.18653/v1/2023.findings-acl.338
320,941,ECOLA: Enhancing Temporal Knowledge Embeddings with Contextualized Language Representations,Virtual Poster,,10.18653/v1/2023.findings-acl.335
321,942,"On Second Thought, Let's Not Think Step by Step! Bias and Toxicity in Zero-Shot Reasoning",Posters,,
322,953,Ask an Expert: Leveraging Language Models to Improve Strategic Reasoning in Goal-Oriented Dialogue Models,Virtual Poster,,10.18653/v1/2023.findings-acl.417
323,955,Efficient Diagnosis Assignment Using Unstructured Clinical Notes,Posters,,10.18653/v1/2023.acl-short.42
324,957,Deriving Language Models from Masked Language Models,Posters,,10.18653/v1/2023.acl-short.99
325,958,Zero-Shot Classification by Logical Reasoning on Natural Language Explanations,Virtual Poster,,10.18653/v1/2023.findings-acl.571
326,959,Measuring the Effect of Influential Messages on Varying Personas,Posters,,10.18653/v1/2023.acl-short.48
327,965,NatLogAttack: A Framework for Attacking Natural Language Inference Models with Natural Logic,Posters,,10.18653/v1/2023.acl-long.554
328,968,Balancing Lexical and Semantic Quality in Abstractive Summarization,Summarization,False,10.18653/v1/2023.acl-short.56
329,970,Socratic Pretraining: Question-Driven Pretraining for Controllable Summarization,Summarization,False,10.18653/v1/2023.acl-long.713
330,971,BERM: Training the Balanced and Extractable Representation for Matching to Improve Generalization Ability of Dense Retrieval,Information Retrieval and Text Mining,False,10.18653/v1/2023.acl-long.365
331,976,LiveChat: A Large-Scale Personalized Dialogue Dataset Automatically Constructed from Live Streaming,Virtual Poster,,10.18653/v1/2023.acl-long.858
332,982,Learning from a Friend: Improving Event Extraction via Self-Training with Feedback from Abstract Meaning Representation,Virtual Poster,,10.18653/v1/2023.findings-acl.662
333,985,An Empirical Comparison of LM-based Question and Answer Generation Methods,Findings Spotlights I,,10.18653/v1/2023.findings-acl.899
334,986,Enhancing Hierarchical Text Classification through Knowledge Graph Integration,Virtual Poster,,10.18653/v1/2023.findings-acl.358
335,987,ThinkSum: Probabilistic reasoning over sets using large language models,Virtual Poster,,10.18653/v1/2023.acl-long.68
336,989,Unsupervised Discontinuous Constituency Parsing with Mildly Context-Sensitive Grammars,"Syntax: Tagging, Chunking, and Parsing",False,10.18653/v1/2023.acl-long.316
337,991,Generating Structured Pseudo Labels for Noise-resistant Zero-shot Video Sentence Localization,Virtual Poster,,10.18653/v1/2023.acl-long.794
338,998,Songs Across Borders: Singable and Controllable Neural Lyric Translation,Virtual Poster,,10.18653/v1/2023.acl-long.27
339,1012,Robust Multi-bit Natural Language Watermarking through Invariant Features,Posters,,10.18653/v1/2023.acl-long.117
340,1015,What Makes Pre-trained Language Models Better Zero-shot Learners?,Virtual Poster,,10.18653/v1/2023.acl-long.128
341,1018,Critic-Guided Decoding for Controlled Text Generation,Findings Spotlights II,,10.18653/v1/2023.findings-acl.281
